category,position,budget,limit_time,response_time,top1_score,top1_distance,top1_walk_time,top1_price,top5_score,top5_distance,top5_price,budget_success,distance_score,price_score,time_score,similarity
분식,정문,10000,19,0.005531792005058378,65.0,120,3,4625.0,53.0,280.6,4625.0,True,100.0,0.0,0.0,100.0
양식,정문,20000,16,0.006029624986695126,35.00000000000003,476,10,17333.333333333332,31.666666666666675,366.3333333333333,17333.333333333332,True,0.0,0.0,0.0,100.00000000000009
카페,정문,10000,15,0.005790333991171792,65.0,58,1,5000.0,59.0,142.0,5000.0,True,100.0,0.0,0.0,100.0
중식,정문,20000,17,0.005631459003780037,61.249999999999986,150,3,10250.0,44.933677097618286,229.0,10250.0,True,87.49999999999997,0.0,0.0,100.0
중식,후문,10000,12,0.0054985000169835985,58.999999999999986,220,5,10250.0,41.060176206799184,263.8,10250.0,False,79.99999999999997,0.0,0.0,100.0
일식,후문,20000,20,0.005659332993673161,57.66010204585978,167,4,9250.0,44.55726881462605,251.0,9250.0,True,99.99999999999997,0.0,100.0,21.886005845313694
양식,정문,15000,16,0.005769375013187528,35.00000000000003,476,10,17333.333333333332,31.666666666666675,366.3333333333333,17333.333333333332,False,0.0,0.0,0.0,100.00000000000009
한식,정문,10000,11,0.005710458004614338,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,True,90.0,100.0,100.0,40.59209136330302
카페,후문,10000,20,0.005618457973469049,62.0,96,2,5000.0,55.718929980726514,153.0,5000.0,True,90.00000000000001,0.0,0.0,100.0
중식,정문,10000,13,0.005474666977534071,61.25,150,3,10250.0,44.933677097618286,229.0,10250.0,False,87.5,0.0,0.0,100.0
한식,후문,5000,12,0.005516874982276931,80.0,157,3,9000.0,73.75687003544343,181.6,9000.0,False,100.00000000000003,100.0,0.0,100.0
일식,정문,10000,13,0.005562499980442226,57.14238957839562,104,2,9250.0,43.620303450474296,167.8,9250.0,True,100.0,0.0,100.0,20.406827366844638
중식,후문,20000,15,0.005392749997554347,59.0,220,5,10250.0,41.06017620679919,263.8,10250.0,True,79.99999999999999,0.0,0.0,100.0
카페,후문,7000,8,0.00562179199187085,60.71428571428571,96,2,5000.0,52.954044111651704,153.0,5000.0,True,85.71428571428571,0.0,0.0,100.0
한식,후문,5000,19,0.0055615420278627425,80.0,157,3,9000.0,73.75687003544343,181.6,9000.0,False,100.0,100.0,0.0,100.0
한식,정문,20000,20,0.005561666999710724,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,True,90.00000000000001,100.0,100.0,40.59209136330302
일식,후문,20000,18,0.005459000007249415,57.660102045859794,167,4,9250.0,44.557268814626035,251.0,9250.0,True,100.0,0.0,100.0,21.886005845313694
카페,후문,7000,11,0.005587207997450605,62.0,96,2,5000.0,55.718929980726514,153.0,5000.0,True,90.0,0.0,0.0,100.0
한식,정문,15000,14,0.00555525001254864,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,True,90.00000000000001,99.99999999999999,100.0,40.59209136330302
일식,정문,10000,17,0.005451499979244545,57.14238957839561,104,2,9250.0,43.62030345047428,167.8,9250.0,True,99.99999999999996,0.0,100.0,20.406827366844638
카페,후문,20000,20,0.005547457985812798,62.0,96,2,5000.0,55.718929980726514,153.0,5000.0,True,90.00000000000001,0.0,0.0,100.0
한식,정문,15000,7,0.005534958996577188,75.53487620407306,94,2,9000.0,65.24506477724414,159.8,9000.0,True,83.33333333333333,99.99999999999999,100.0,44.3853605830659
양식,후문,20000,15,0.005465750000439584,65.0,202,4,17333.333333333332,38.0,313.8,17333.333333333332,True,100.0,0.0,0.0,100.0
한식,후문,10000,10,0.005645541998092085,80.0,157,3,9000.0,73.28431288142433,181.6,9000.0,True,100.0,100.0,0.0,100.0
한식,정문,20000,17,0.005558375007240102,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,True,90.0,100.0,100.0,40.59209136330302
일식,후문,20000,7,0.005496750003658235,66.82070972715294,167,4,9250.0,55.72828389086118,229.0,9250.0,True,100.0,0.0,100.0,48.0591706490084
한식,정문,7000,5,0.005503249994944781,65.05979956867095,94,2,9000.0,55.186775155638905,152.4,9000.0,False,75.0,100.0,100.0,21.59942733905986
일식,후문,7000,7,0.005467999988468364,66.82070972715294,167,4,9250.0,55.72828389086118,229.0,9250.0,False,100.0,0.0,100.0,48.0591706490084
한식,후문,20000,20,0.005555374984396622,80.0,157,3,9000.0,73.75687003544343,181.6,9000.0,True,100.0,100.0,0.0,100.0
한식,정문,20000,19,0.00593241598107852,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,True,90.0,100.0,100.0,40.59209136330302
한식,정문,20000,20,0.005666707991622388,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,True,90.00000000000001,100.0,100.0,40.59209136330302
카페,후문,10000,19,0.005556334013817832,62.0,96,2,5000.0,55.718929980726514,153.0,5000.0,True,90.0,0.0,0.0,100.0
양식,후문,5000,9,0.005515332974027842,65.0,202,4,17333.333333333332,29.6,303.6,17333.333333333332,False,100.0,0.0,0.0,100.0
분식,정문,20000,11,0.005427708005299792,65.0,120,3,4625.0,53.0,280.6,4625.0,True,100.0,0.0,0.0,100.0
양식,후문,15000,19,0.005456624989164993,64.99999999999999,202,4,17333.333333333332,38.0,313.8,17333.333333333332,False,99.99999999999997,0.0,0.0,100.0
분식,정문,5000,11,0.005599582975264639,65.0,120,3,4625.0,53.0,280.6,4625.0,True,100.0,0.0,0.0,100.0
중식,후문,15000,6,0.005527166009414941,35.0,220,5,10250.0,21.666666666666668,214.0,10250.0,True,0.0,0.0,0.0,100.0
분식,후문,10000,9,0.005468624993227422,65.0,29,1,4625.0,42.57142857142857,207.4,4625.0,True,100.0,0.0,0.0,100.0
분식,정문,5000,20,0.005518042016774416,65.0,120,3,4625.0,53.0,280.6,4625.0,True,100.0,0.0,0.0,100.0
분식,후문,20000,11,0.005532958981348202,65.0,29,1,4625.0,42.57142857142857,207.4,4625.0,True,100.0,0.0,0.0,100.0
중식,정문,15000,20,0.005495124991284683,61.25,150,3,10250.0,44.933677097618286,229.0,10250.0,True,87.5,0.0,0.0,100.0
일식,정문,15000,20,0.005491749994689599,57.14238957839562,104,2,9250.0,43.620303450474296,167.8,9250.0,True,100.0,0.0,100.0,20.406827366844638
중식,정문,10000,20,0.0055046670022420585,61.25,150,3,10250.0,44.933677097618286,229.0,10250.0,False,87.5,0.0,0.0,100.0
중식,후문,15000,19,0.005837750009959564,59.00000000000001,220,5,10250.0,41.0601762067992,263.8,10250.0,True,80.00000000000003,0.0,0.0,100.0
한식,정문,5000,16,0.005745625006966293,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,False,90.00000000000001,100.0,100.0,40.59209136330302
한식,정문,15000,19,0.0056918330083135515,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,True,90.0,99.99999999999999,100.0,40.59209136330302
중식,정문,7000,10,0.0056197499798145145,61.25,150,3,10250.0,44.933677097618286,229.0,10250.0,False,87.5,0.0,0.0,100.0
일식,후문,7000,8,0.005610249994788319,72.31893709653266,167,4,9250.0,60.42757483861307,229.0,9250.0,False,100.0,0.0,100.0,63.76839170437905
분식,정문,20000,9,0.0055958330049179494,64.99999999999997,120,3,4625.0,47.19999999999999,220.8,4625.0,True,99.99999999999999,0.0,0.0,99.99999999999997
한식,후문,7000,11,0.0055813750077504665,80.0,157,3,9000.0,73.75687003544343,181.6,9000.0,False,100.0,100.0,0.0,100.0
한식,정문,10000,18,0.005551957990974188,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,True,90.0,100.0,100.0,40.59209136330302
분식,후문,5000,12,0.005448791984235868,65.0,29,1,4625.0,42.57142857142857,207.4,4625.0,True,100.0,0.0,0.0,100.0
양식,정문,7000,16,0.005392499995650724,35.00000000000003,476,10,17333.333333333332,31.666666666666675,366.3333333333333,17333.333333333332,False,0.0,0.0,0.0,100.00000000000009
카페,후문,7000,17,0.005535042000701651,62.0,96,2,5000.0,55.718929980726514,153.0,5000.0,True,90.0,0.0,0.0,100.0
분식,후문,10000,11,0.005435333994682878,65.0,29,1,4625.0,42.57142857142857,207.4,4625.0,True,100.0,0.0,0.0,100.0
분식,후문,20000,13,0.005430416000308469,65.0,29,1,4625.0,42.57142857142857,207.4,4625.0,True,100.0,0.0,0.0,100.0
카페,후문,20000,7,0.005611417000181973,60.0,96,2,5000.0,51.62181726394128,153.0,5000.0,True,83.33333333333333,0.0,0.0,100.0
한식,정문,15000,9,0.005832666996866465,76.33576663490625,94,2,9000.0,67.79979707395108,159.8,9000.0,True,87.50000000000001,99.99999999999999,100.0,43.10219038544645
일식,후문,5000,14,0.005491374991834164,57.660102045859794,167,4,9250.0,44.55726881462605,251.0,9250.0,False,100.0,0.0,100.0,21.886005845313694
카페,후문,20000,5,0.0056085830146912485,57.5,96,2,5000.0,48.28447896413719,111.0,5000.0,True,75.0,0.0,0.0,100.0
중식,정문,5000,13,0.005513834010343999,61.25,150,3,10250.0,44.933677097618286,229.0,10250.0,False,87.5,0.0,0.0,100.0
분식,정문,7000,8,0.005578000011155382,64.99999999999999,120,3,4625.0,47.19999999999999,220.8,4625.0,True,100.0,0.0,0.0,99.99999999999997
카페,정문,10000,7,0.005434666993096471,65.0,58,1,5000.0,55.0,142.0,5000.0,True,100.0,0.0,0.0,100.0
분식,정문,20000,19,0.005364749988075346,65.0,120,3,4625.0,53.0,280.6,4625.0,True,100.0,0.0,0.0,100.0
양식,후문,20000,9,0.005412540980614722,65.0,202,4,17333.333333333332,29.6,303.6,17333.333333333332,True,100.0,0.0,0.0,100.0
한식,후문,20000,12,0.005597874987870455,80.0,157,3,9000.0,73.75687003544343,181.6,9000.0,True,100.00000000000003,100.0,0.0,100.0
일식,후문,5000,14,0.005384709016652778,57.660102045859794,167,4,9250.0,44.55726881462605,251.0,9250.0,False,100.0,0.0,100.0,21.886005845313694
분식,정문,5000,8,0.005442583002150059,64.99999999999999,120,3,4625.0,47.19999999999999,220.8,4625.0,True,100.0,0.0,0.0,99.99999999999997
분식,후문,7000,6,0.005428375006886199,65.0,29,1,4625.0,28.5,186.2,4625.0,True,99.99999999999999,0.0,0.0,100.0
중식,정문,7000,5,0.005432500009192154,55.0,150,3,10250.0,30.66580122559837,190.0,10250.0,False,66.66666666666666,0.0,0.0,100.00000000000003
중식,후문,7000,20,0.0053747500060126185,59.0,220,5,10250.0,41.06017620679919,263.8,10250.0,False,79.99999999999999,0.0,0.0,100.0
분식,후문,10000,17,0.005395832995418459,64.99999999999999,29,1,4625.0,42.57142857142857,207.4,4625.0,True,99.99999999999997,0.0,0.0,100.0
분식,정문,5000,9,0.005510167015017942,64.99999999999997,120,3,4625.0,47.19999999999999,220.8,4625.0,True,99.99999999999999,0.0,0.0,99.99999999999997
양식,정문,7000,10,0.005455875012557954,35.00000000000003,476,10,17333.333333333332,31.666666666666675,366.3333333333333,17333.333333333332,False,0.0,0.0,0.0,100.00000000000009
카페,정문,7000,12,0.005560209014220163,65.0,58,1,5000.0,59.0,142.0,5000.0,True,100.0,0.0,0.0,100.0
중식,정문,15000,14,0.005482250009663403,61.25,150,3,10250.0,44.933677097618286,229.0,10250.0,True,87.49999999999999,0.0,0.0,100.0
분식,정문,5000,9,0.005512874980922788,64.99999999999997,120,3,4625.0,47.19999999999999,220.8,4625.0,True,99.99999999999999,0.0,0.0,99.99999999999997
중식,정문,20000,15,0.005475291021866724,61.25,150,3,10250.0,44.933677097618286,229.0,10250.0,True,87.5,0.0,0.0,100.0
분식,정문,20000,7,0.005523291998542845,65.0,120,3,4625.0,42.0,195.8,4625.0,True,100.0,0.0,0.0,100.0
중식,정문,20000,19,0.005493083008332178,61.249999999999986,150,3,10250.0,44.933677097618286,229.0,10250.0,True,87.49999999999997,0.0,0.0,100.0
분식,후문,5000,6,0.005521374987438321,65.0,29,1,4625.0,28.5,186.2,4625.0,True,99.99999999999999,0.0,0.0,100.0
카페,후문,10000,11,0.005529707996174693,62.0,96,2,5000.0,55.718929980726514,153.0,5000.0,True,90.0,0.0,0.0,100.0
양식,정문,15000,10,0.005473415978485718,35.00000000000003,476,10,17333.333333333332,31.666666666666675,366.3333333333333,17333.333333333332,False,0.0,0.0,0.0,100.00000000000009
분식,후문,10000,15,0.005432708014268428,65.0,29,1,4625.0,42.57142857142857,207.4,4625.0,True,100.0,0.0,0.0,100.0
한식,정문,7000,9,0.005614833004074171,76.33576663490625,94,2,9000.0,67.79979707395108,159.8,9000.0,False,87.50000000000001,100.0,100.0,43.10219038544645
일식,정문,20000,18,0.005482625012518838,57.14238957839564,104,2,9250.0,43.62030345047431,167.8,9250.0,True,100.00000000000004,0.0,100.0,20.406827366844638
중식,정문,15000,14,0.005683333001798019,61.25,150,3,10250.0,44.933677097618286,229.0,10250.0,True,87.49999999999999,0.0,0.0,100.0
한식,후문,10000,20,0.005578249983955175,80.0,157,3,9000.0,73.75687003544343,181.6,9000.0,True,100.0,100.0,0.0,100.0
양식,후문,7000,20,0.005436665989691392,64.99999999999999,202,4,17333.333333333332,38.0,313.8,17333.333333333332,False,99.99999999999997,0.0,0.0,100.0
일식,후문,15000,12,0.005455959006212652,57.660102045859794,167,4,9250.0,44.55726881462605,251.0,9250.0,True,100.0,0.0,100.0,21.886005845313694
양식,정문,15000,17,0.005418666987679899,35.00000000000003,476,10,17333.333333333332,31.666666666666675,366.3333333333333,17333.333333333332,False,0.0,0.0,0.0,100.00000000000009
분식,정문,10000,17,0.0054553749796468765,65.0,120,3,4625.0,53.0,280.6,4625.0,True,100.0,0.0,0.0,100.0
중식,후문,15000,10,0.005434708000393584,59.0,220,5,10250.0,41.06017620679919,263.8,10250.0,True,80.0,0.0,0.0,100.0
카페,정문,5000,14,0.0055263329995796084,65.0,58,1,5000.0,59.0,142.0,5000.0,True,100.0,0.0,0.0,100.0
분식,후문,7000,12,0.005447792005725205,65.0,29,1,4625.0,42.57142857142857,207.4,4625.0,True,100.0,0.0,0.0,100.0
양식,후문,7000,9,0.005502459011040628,65.0,202,4,17333.333333333332,29.6,303.6,17333.333333333332,False,100.0,0.0,0.0,100.0
양식,정문,10000,15,0.005408625002019107,35.00000000000003,476,10,17333.333333333332,31.666666666666675,366.3333333333333,17333.333333333332,False,0.0,0.0,0.0,100.00000000000009
양식,정문,15000,16,0.005479415995068848,35.00000000000003,476,10,17333.333333333332,31.666666666666675,366.3333333333333,17333.333333333332,False,0.0,0.0,0.0,100.00000000000009
분식,정문,20000,12,0.0054065420117694885,65.0,120,3,4625.0,53.0,280.6,4625.0,True,100.00000000000003,0.0,0.0,100.0
중식,후문,5000,15,0.005530249996809289,59.0,220,5,10250.0,41.06017620679919,263.8,10250.0,False,79.99999999999999,0.0,0.0,100.0
일식,후문,15000,18,0.005505583016201854,57.660102045859794,167,4,9250.0,44.557268814626035,251.0,9250.0,True,100.0,0.0,100.0,21.886005845313694
중식,후문,7000,8,0.005587124993326142,57.50000000000001,220,5,10250.0,36.77992462320379,263.8,10250.0,False,75.0,0.0,0.0,100.00000000000003
카페,정문,20000,6,0.005602207995252684,65.0,58,1,5000.0,53.0,142.0,5000.0,True,100.0,0.0,0.0,100.0
카페,정문,10000,19,0.005620959011139348,65.0,58,1,5000.0,59.0,142.0,5000.0,True,100.0,0.0,0.0,100.0
분식,후문,20000,9,0.005520083010196686,65.0,29,1,4625.0,42.57142857142857,207.4,4625.0,True,100.0,0.0,0.0,100.0
한식,정문,15000,11,0.005639792012516409,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,True,90.0,99.99999999999999,100.0,40.59209136330302
한식,정문,20000,19,0.005642375006573275,76.20723197715606,94,2,9000.0,69.39323004333781,159.8,9000.0,True,90.0,100.0,100.0,40.59209136330302
한식,후문,7000,16,0.00564870800008066,80.0,157,3,9000.0,73.75687003544343,181.6,9000.0,False,100.0,100.0,0.0,100.0
카페,후문,10000,20,0.00564445901545696,62.0,96,2,5000.0,55.718929980726514,153.0,5000.0,True,90.00000000000001,0.0,0.0,100.0
양식,정문,15000,13,0.005546290980419144,35.00000000000003,476,10,17333.333333333332,31.666666666666675,366.3333333333333,17333.333333333332,False,0.0,0.0,0.0,100.00000000000009
양식,후문,15000,12,0.008138417004374787,65.0,202,4,17333.333333333332,38.0,313.8,17333.333333333332,False,100.0,0.0,0.0,100.0
한식,후문,10000,8,0.006052874989109114,80.0,157,3,9000.0,71.86024029566319,181.6,9000.0,True,100.0,100.0,0.0,100.0
중식,정문,5000,13,0.005733500001952052,61.25,150,3,10250.0,44.933677097618286,229.0,10250.0,False,87.5,0.0,0.0,100.0
양식,후문,20000,6,0.0055267090210691094,65.00000000000001,202,4,17333.333333333332,33.33333333333334,224.33333333333334,17333.333333333332,True,100.0,0.0,0.0,100.00000000000004
양식,후문,15000,11,0.005613749992335215,65.0,202,4,17333.333333333332,38.0,313.8,17333.333333333332,False,100.0,0.0,0.0,100.0
양식,정문,7000,14,0.00540141700184904,35.00000000000003,476,10,17333.333333333332,31.666666666666675,366.3333333333333,17333.333333333332,False,0.0,0.0,0.0,100.00000000000009
분식,정문,5000,7,0.005496750003658235,65.0,120,3,4625.0,42.0,195.8,4625.0,True,100.0,0.0,0.0,100.0
